measure,sex,ga_label,ga_weeks,z_level,value,source_file
length,female,41+0,41.0,0,49.8,international_newborn_size_girls_length_z_long.csv
length,female,41+0,41.0,1,51.3,international_newborn_size_girls_length_z_long.csv
length,female,41+0,41.0,2,52.9,international_newborn_size_girls_length_z_long.csv
length,female,41+0,41.0,3,54.8,international_newborn_size_girls_length_z_long.csv
length,female,41+1,41.142857142857146,-3,44.5,international_newborn_size_girls_length_z_long.csv
length,female,41+1,41.142857142857146,-2,46.6,international_newborn_size_girls_length_z_long.csv
length,female,41+1,41.142857142857146,-1,48.3,international_newborn_size_girls_length_z_long.csv
length,female,41+1,41.142857142857146,0,49.8,international_newborn_size_girls_length_z_long.csv
length,female,41+1,41.142857142857146,1,51.3,international_newborn_size_girls_length_z_long.csv
length,female,41+1,41.142857142857146,2,53.0,international_newborn_size_girls_length_z_long.csv
length,female,41+1,41.142857142857146,3,54.8,international_newborn_size_girls_length_z_long.csv
length,female,41+2,41.285714285714285,-3,44.6,international_newborn_size_girls_length_z_long.csv
length,female,41+2,41.285714285714285,-2,46.6,international_newborn_size_girls_length_z_long.csv
length,female,41+2,41.285714285714285,-1,48.3,international_newborn_size_girls_length_z_long.csv
length,female,41+2,41.285714285714285,0,49.9,international_newborn_size_girls_length_z_long.csv
length,female,41+2,41.285714285714285,1,51.4,international_newborn_size_girls_length_z_long.csv
length,female,41+2,41.285714285714285,2,53.0,international_newborn_size_girls_length_z_long.csv
length,female,41+2,41.285714285714285,3,54.9,international_newborn_size_girls_length_z_long.csv
length,female,41+3,41.42857142857143,-3,44.7,international_newborn_size_girls_length_z_long.csv
length,female,41+3,41.42857142857143,-2,46.7,international_newborn_size_girls_length_z_long.csv
length,female,41+3,41.42857142857143,-1,48.4,international_newborn_size_girls_length_z_long.csv
length,female,41+3,41.42857142857143,0,50.0,international_newborn_size_girls_length_z_long.csv
length,female,41+3,41.42857142857143,1,51.5,international_newborn_size_girls_length_z_long.csv
length,female,41+3,41.42857142857143,2,53.1,international_newborn_size_girls_length_z_long.csv
length,female,41+3,41.42857142857143,3,55.0,international_newborn_size_girls_length_z_long.csv
length,female,41+4,41.57142857142857,-3,44.8,international_newborn_size_girls_length_z_long.csv
length,female,41+4,41.57142857142857,-2,46.8,international_newborn_size_girls_length_z_long.csv
length,female,41+4,41.57142857142857,-1,48.5,international_newborn_size_girls_length_z_long.csv
length,female,41+4,41.57142857142857,0,50.0,international_newborn_size_girls_length_z_long.csv
length,female,41+4,41.57142857142857,1,51.5,international_newborn_size_girls_length_z_long.csv
length,female,41+4,41.57142857142857,2,53.2,international_newborn_size_girls_length_z_long.csv
length,female,41+4,41.57142857142857,3,55.0,international_newborn_size_girls_length_z_long.csv
length,female,41+5,41.714285714285715,-3,44.9,international_newborn_size_girls_length_z_long.csv
length,female,41+5,41.714285714285715,-2,46.8,international_newborn_size_girls_length_z_long.csv
length,female,41+5,41.714285714285715,-1,48.5,international_newborn_size_girls_length_z_long.csv
length,female,41+5,41.714285714285715,0,50.1,international_newborn_size_girls_length_z_long.csv
length,female,41+5,41.714285714285715,1,51.6,international_newborn_size_girls_length_z_long.csv
length,female,41+5,41.714285714285715,2,53.2,international_newborn_size_girls_length_z_long.csv
length,female,41+5,41.714285714285715,3,55.1,international_newborn_size_girls_length_z_long.csv
length,female,41+6,41.857142857142854,-3,44.9,international_newborn_size_girls_length_z_long.csv
length,female,41+6,41.857142857142854,-2,46.9,international_newborn_size_girls_length_z_long.csv
length,female,41+6,41.857142857142854,-1,48.6,international_newborn_size_girls_length_z_long.csv
length,female,41+6,41.857142857142854,0,50.2,international_newborn_size_girls_length_z_long.csv
length,female,41+6,41.857142857142854,1,51.7,international_newborn_size_girls_length_z_long.csv
length,female,41+6,41.857142857142854,2,53.3,international_newborn_size_girls_length_z_long.csv
length,female,41+6,41.857142857142854,3,55.1,international_newborn_size_girls_length_z_long.csv
length,female,42+0,42.0,-3,45.0,international_newborn_size_girls_length_z_long.csv
length,female,42+0,42.0,-2,47.0,international_newborn_size_girls_length_z_long.csv
length,female,42+0,42.0,-1,48.7,international_newborn_size_girls_length_z_long.csv
length,female,42+0,42.0,0,50.2,international_newborn_size_girls_length_z_long.csv
length,female,42+0,42.0,1,51.7,international_newborn_size_girls_length_z_long.csv
length,female,42+0,42.0,2,53.3,international_newborn_size_girls_length_z_long.csv
length,female,42+0,42.0,3,55.2,international_newborn_size_girls_length_z_long.csv
length,female,42+1,42.142857142857146,-3,45.1,international_newborn_size_girls_length_z_long.csv
length,female,42+1,42.142857142857146,-2,47.1,international_newborn_size_girls_length_z_long.csv
length,female,42+1,42.142857142857146,-1,48.7,international_newborn_size_girls_length_z_long.csv
length,female,42+1,42.142857142857146,0,50.3,international_newborn_size_girls_length_z_long.csv
length,female,42+1,42.142857142857146,1,51.8,international_newborn_size_girls_length_z_long.csv
length,female,42+1,42.142857142857146,2,53.4,international_newborn_size_girls_length_z_long.csv
length,female,42+1,42.142857142857146,3,55.2,international_newborn_size_girls_length_z_long.csv
length,female,42+2,42.285714285714285,-3,45.2,international_newborn_size_girls_length_z_long.csv
length,female,42+2,42.285714285714285,-2,47.1,international_newborn_size_girls_length_z_long.csv
length,female,42+2,42.285714285714285,-1,48.8,international_newborn_size_girls_length_z_long.csv
length,female,42+2,42.285714285714285,0,50.3,international_newborn_size_girls_length_z_long.csv
length,female,42+2,42.285714285714285,1,51.8,international_newborn_size_girls_length_z_long.csv
length,female,42+2,42.285714285714285,2,53.4,international_newborn_size_girls_length_z_long.csv
length,female,42+2,42.285714285714285,3,55.3,international_newborn_size_girls_length_z_long.csv
length,female,42+3,42.42857142857143,-3,45.2,international_newborn_size_girls_length_z_long.csv
length,female,42+3,42.42857142857143,-2,47.2,international_newborn_size_girls_length_z_long.csv
length,female,42+3,42.42857142857143,-1,48.9,international_newborn_size_girls_length_z_long.csv
length,female,42+3,42.42857142857143,0,50.4,international_newborn_size_girls_length_z_long.csv
length,female,42+3,42.42857142857143,1,51.9,international_newborn_size_girls_length_z_long.csv
length,female,42+3,42.42857142857143,2,53.5,international_newborn_size_girls_length_z_long.csv
length,female,42+3,42.42857142857143,3,55.3,international_newborn_size_girls_length_z_long.csv
length,female,42+4,42.57142857142857,-3,45.3,international_newborn_size_girls_length_z_long.csv
length,female,42+4,42.57142857142857,-2,47.3,international_newborn_size_girls_length_z_long.csv
length,female,42+4,42.57142857142857,-1,48.9,international_newborn_size_girls_length_z_long.csv
length,female,42+4,42.57142857142857,0,50.5,international_newborn_size_girls_length_z_long.csv
length,female,42+4,42.57142857142857,1,52.0,international_newborn_size_girls_length_z_long.csv
length,female,42+4,42.57142857142857,2,53.5,international_newborn_size_girls_length_z_long.csv
length,female,42+4,42.57142857142857,3,55.4,international_newborn_size_girls_length_z_long.csv
length,female,42+5,42.714285714285715,-3,45.4,international_newborn_size_girls_length_z_long.csv
length,female,42+5,42.714285714285715,-2,47.3,international_newborn_size_girls_length_z_long.csv
length,female,42+5,42.714285714285715,-1,49.0,international_newborn_size_girls_length_z_long.csv
length,female,42+5,42.714285714285715,0,50.5,international_newborn_size_girls_length_z_long.csv
length,female,42+5,42.714285714285715,1,52.0,international_newborn_size_girls_length_z_long.csv
length,female,42+5,42.714285714285715,2,53.6,international_newborn_size_girls_length_z_long.csv
length,female,42+5,42.714285714285715,3,55.4,international_newborn_size_girls_length_z_long.csv
length,female,42+6,42.857142857142854,-3,45.4,international_newborn_size_girls_length_z_long.csv
length,female,42+6,42.857142857142854,-2,47.4,international_newborn_size_girls_length_z_long.csv
length,female,42+6,42.857142857142854,-1,49.1,international_newborn_size_girls_length_z_long.csv
length,female,42+6,42.857142857142854,0,50.6,international_newborn_size_girls_length_z_long.csv
length,female,42+6,42.857142857142854,1,52.1,international_newborn_size_girls_length_z_long.csv
length,female,42+6,42.857142857142854,2,53.7,international_newborn_size_girls_length_z_long.csv
length,female,42+6,42.857142857142854,3,55.5,international_newborn_size_girls_length_z_long.csv
hc,female,33+0,33.0,-3,26.2,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+0,33.0,-2,27.8,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+0,33.0,-1,29.1,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+0,33.0,0,30.5,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+0,33.0,1,31.8,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+0,33.0,2,33.3,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+0,33.0,3,35.1,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+1,33.142857142857146,-3,26.3,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+1,33.142857142857146,-2,27.9,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+1,33.142857142857146,-1,29.2,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+1,33.142857142857146,0,30.6,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+1,33.142857142857146,1,31.9,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+1,33.142857142857146,2,33.4,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+1,33.142857142857146,3,35.1,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+2,33.285714285714285,-3,26.4,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+2,33.285714285714285,-2,28.0,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+2,33.285714285714285,-1,29.3,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+2,33.285714285714285,0,30.6,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+2,33.285714285714285,1,32.0,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+2,33.285714285714285,2,33.5,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+2,33.285714285714285,3,35.2,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+3,33.42857142857143,-3,26.5,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+3,33.42857142857143,-2,28.1,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+3,33.42857142857143,-1,29.4,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+3,33.42857142857143,0,30.7,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+3,33.42857142857143,1,32.1,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+3,33.42857142857143,2,33.6,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+3,33.42857142857143,3,35.3,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+4,33.57142857142857,-3,26.6,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+4,33.57142857142857,-2,28.2,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+4,33.57142857142857,-1,29.5,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+4,33.57142857142857,0,30.8,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+4,33.57142857142857,1,32.2,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+4,33.57142857142857,2,33.6,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+4,33.57142857142857,3,35.3,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+5,33.714285714285715,-3,26.7,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+5,33.714285714285715,-2,28.3,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+5,33.714285714285715,-1,29.6,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+5,33.714285714285715,0,30.9,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+5,33.714285714285715,1,32.2,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+5,33.714285714285715,2,33.7,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+5,33.714285714285715,3,35.4,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+6,33.857142857142854,-3,26.8,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+6,33.857142857142854,-2,28.4,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+6,33.857142857142854,-1,29.7,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+6,33.857142857142854,0,31.0,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+6,33.857142857142854,1,32.3,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+6,33.857142857142854,2,33.8,international_newborn_size_girls_hc_z_long (1).csv
hc,female,33+6,33.857142857142854,3,35.5,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+0,34.0,-3,26.9,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+0,34.0,-2,28.5,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+0,34.0,-1,29.8,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+0,34.0,0,31.1,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+0,34.0,1,32.4,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+0,34.0,2,33.8,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+0,34.0,3,35.5,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+1,34.142857142857146,-3,27.0,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+1,34.142857142857146,-2,28.6,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+1,34.142857142857146,-1,29.9,international_newborn_size_girls_hc_z_long (1).csv
hc,female,34+1,34.142857142857146,0,31.2,international_newborn_size_girls_hc_z_long (1).csv
